Name,Team,Pos,GP,G,A,P,PlusMinus,PIM,PPg,PPa,PPp,SHg,SHa,SHp,GWG,GT,FG,EN,SOG,Sh ,HT,GA,TA,FO,SB,2,5,Mi,Ma,GM,FI,FW,ATOI,APPT,APKT,+,-,FS,AvR,
Evan Bouchard,Edmonton,RD/LD,75,9,25,34,27,8,1,2,3,0,0,0,4,0,1,0,128,7.0,21,25,93,0,112,4,0,0,0,0,0,0,21:20,1:04,0:36,93,66,0,7.16,
Erik Gustafsson,Chicago,LD/RD,82,7,27,34,26,2,0,2,2,0,0,0,1,0,1,0,138,5.1,8,28,165,0,100,1,0,0,0,0,0,0,20:43,1:04,0:42,116,90,1,7.33,
Roman Josi,Nashville,LD,82,6,28,34,0,22,0,4,4,0,0,0,2,0,2,0,189,3.2,24,34,223,0,146,11,0,0,0,0,0,0,22:22,1:44,1:21,89,89,4,7.44,
Joel Persson,Edmonton,RD,65,5,29,34,5,8,0,6,6,0,0,0,0,0,0,0,110,4.5,6,20,61,0,83,4,0,0,0,0,0,0,20:16,1:22,0:00,70,65,0,7.22,
Dougie Hamilton,Dallas,RD,56,5,29,34,20,20,4,10,14,0,0,0,0,0,0,0,92,5.4,43,21,97,0,93,10,0,0,0,0,0,0,19:59,0:56,2:42,69,49,1,7.61,
Giovanni Vallati,Montreal,LD,71,5,29,34,-25,20,2,3,5,0,0,0,2,0,1,0,74,6.8,18,25,24,0,71,5,0,1,0,0,0,0,16:51,0:48,0:18,77,102,0,6.96,
Torey Krug,Philadelphia,LD/RD,82,4,30,34,-15,20,1,7,8,0,3,3,1,0,1,0,148,2.7,83,32,72,0,124,10,0,0,0,0,0,0,21:23,1:00,1:10,95,110,0,7.34,
Dante Fabbro,Nashville,RD,82,3,31,34,18,4,0,4,4,0,0,0,0,0,0,0,92,3.3,29,42,325,0,163,2,0,0,0,0,0,0,20:13,0:41,1:22,101,83,0,7.43,
Filip Hronek,Detroit,RD/LD,82,3,31,34,-25,22,0,7,7,0,0,0,0,0,1,0,96,3.1,18,20,72,0,109,11,0,0,0,0,0,0,20:25,0:57,0:58,95,120,0,7.00,
Rasmus Sandin,Toronto,LD,82,1,33,34,19,30,0,2,2,0,0,0,0,0,0,0,145,0.7,129,38,17,0,85,15,0,0,0,0,0,0,17:25,0:44,1:13,111,92,0,7.43,
Tanner Pearson,Vancouver,LW,70,19,14,33,-14,4,0,1,1,0,0,0,4,0,1,0,144,13.2,15,7,22,0.00,32,2,0,0,0,0,0,0,12:04,0:14,0:00,46,60,0,7.21,
Anttoni Honka,Carolina,RD,82,15,18,33,-41,4,0,0,0,0,0,0,1,0,4,0,109,13.8,14,12,41,0,37,2,0,0,0,0,0,0,13:07,0:00,0:00,45,86,0,6.88,
Barrett Hayton,Arizona,C,81,15,18,33,-25,12,0,0,0,0,0,0,3,0,2,0,134,11.2,12,15,72,0.51,68,6,0,0,0,0,0,0,14:12,0:00,0:00,56,81,0,6.27,
Ryan Hartman,Minnesota,RW/C,82,13,20,33,-37,28,0,0,0,0,0,0,2,0,2,0,194,6.7,18,16,47,0,42,14,0,0,0,0,0,0,12:47,0:00,0:00,42,79,2,6.83,
Jared McCann,Pittsburgh,LW/C,82,12,21,33,1,6,0,0,0,0,0,0,2,0,1,0,148,8.1,73,10,17,0,38,3,0,0,0,0,0,0,11:54,0:00,0:24,45,44,0,7.20,
Connor Brown,Ottawa,RW,65,12,21,33,-5,8,0,0,0,0,0,0,1,0,1,0,117,10.3,14,10,30,0.10,39,4,0,0,0,0,0,0,13:32,0:04,0:00,58,63,0,7.03,
Tyler Pitlick,Columbus,RW/C,82,11,22,33,-1,18,0,0,0,0,0,0,0,0,0,0,167,6.6,17,25,49,0,44,9,0,0,0,0,0,0,13:49,0:00,0:00,46,47,1,6.88,
Dylan Gambrell,Tampa Bay,C,74,10,23,33,3,4,0,0,0,0,0,0,1,0,0,0,108,9.3,9,11,57,0.35,38,2,0,0,0,0,0,0,12:50,0:00,0:01,42,39,2,6.68,
Jared Spurgeon,Florida,RD/LD,82,4,29,33,-8,4,1,1,2,0,0,0,0,0,0,0,115,3.5,12,39,94,0,119,2,0,0,0,0,0,0,20:13,0:41,1:01,92,100,0,7.00,
Vince Dunn,St. Louis,LD,77,4,29,33,1,32,0,2,2,0,0,0,0,0,0,0,118,3.4,12,14,103,0,124,16,0,0,0,0,0,0,19:10,0:35,0:31,96,95,0,7.31,
Mike Green,Carolina,RD/LD,82,4,29,33,-33,34,1,4,5,0,0,0,1,0,1,0,98,4.1,13,33,115,0,98,17,0,0,0,0,0,0,17:58,0:24,0:09,81,114,0,6.93,
Brandon Carlo,Colorado,RD,82,4,29,33,17,50,0,2,2,0,0,0,0,0,0,0,58,6.9,29,47,243,0,146,20,0,1,0,0,0,0,19:09,0:20,0:46,90,73,0,6.94,
Mark Giordano,Anaheim,LD/RD,82,3,30,33,12,6,0,2,2,0,0,0,0,0,0,0,94,3.2,17,26,156,0,146,3,0,0,0,0,0,0,20:21,0:58,1:01,102,90,1,7.10,
Kale Clague,Los Angeles,LD,82,3,30,33,-13,8,1,1,2,0,0,0,1,0,1,0,95,3.2,9,28,23,0,87,4,0,0,0,0,0,0,18:42,0:15,0:20,85,98,0,6.83,
Mike Reilly,San Jose,LD,70,3,30,33,5,12,0,7,7,0,0,0,1,0,1,0,71,4.2,23,23,60,0,124,6,0,0,0,0,0,0,21:08,1:17,1:23,87,82,2,7.19,
Adam Pelech,NY Islanders,LD,82,3,30,33,3,40,0,0,0,0,0,0,2,0,0,0,110,2.7,28,36,214,0,115,15,0,1,0,0,0,0,18:58,0:00,0:40,114,111,1,6.94,
Esa Lindell,Dallas,LD,82,3,30,33,-35,42,2,2,4,0,0,0,0,0,1,0,163,1.8,94,48,180,0,161,21,0,0,0,0,0,0,25:50,0:37,1:33,98,133,0,6.91,
Trevor Murphy,Colorado,LD,82,2,31,33,24,34,0,4,4,0,0,0,0,0,0,0,62,3.2,11,20,58,0,95,17,0,0,0,0,0,0,16:57,0:48,0:20,100,76,0,7.01,
Nikita Popugayev,New Jersey,RW/LW,57,17,15,32,-18,2,1,2,3,0,0,0,1,0,1,0,138,12.3,21,7,5,0,23,1,0,0,0,0,0,0,14:35,0:31,0:00,49,67,0,7.16,
David Krejcí,San Jose,C,72,15,17,32,-11,2,0,0,0,0,0,0,1,0,2,0,65,23.1,6,10,32,0.48,75,1,0,0,0,0,0,0,13:46,0:00,0:00,50,61,1,6.35,
Emil Oksanen,Nashville,RW/LW,72,15,17,32,-8,22,0,0,0,0,0,0,4,0,4,0,159,9.4,19,14,5,0,45,6,0,1,0,0,0,0,14:48,0:00,0:00,48,56,0,6.81,
Nail Yakupov,Vegas,RW/LW,82,15,17,32,-39,42,0,1,1,0,0,0,2,0,1,0,161,9.3,53,27,5,0,25,21,0,0,0,0,0,0,13:05,0:12,0:00,38,77,0,6.77,
Colton Sceviour,Florida,RW/LW/C,72,12,20,32,-8,42,0,0,0,0,0,0,2,0,3,0,116,10.3,10,32,69,0,49,11,0,2,0,0,0,0,13:45,0:01,0:00,43,51,0,6.63,
Zach Hyman,San Jose,LW/RW,73,11,21,32,-16,6,0,0,0,0,0,0,1,0,1,0,142,7.7,24,17,47,0,28,3,0,0,0,0,0,0,12:54,0:00,0:00,46,62,2,6.92,
Aaron Ekblad,Florida,RD/LD,78,8,24,32,8,32,2,1,3,0,0,0,1,0,2,0,124,6.5,34,40,180,0,164,11,0,1,0,0,0,0,21:09,0:51,1:23,100,92,3,7.17,
Scott Laughton,Dallas,C,59,8,24,32,-17,32,0,0,0,0,0,0,0,0,0,0,71,11.3,56,16,42,0.56,75,16,0,0,0,0,0,0,16:02,0:04,1:50,39,56,0,6.41,
Mathew Dumba,Minnesota,RD/LD,82,8,24,32,-15,42,2,2,4,0,0,0,0,0,1,0,205,3.9,15,35,270,0,157,16,0,1,0,0,0,0,23:06,2:21,1:23,110,125,1,7.39,
Josh Brook,Montreal,RD,82,5,27,32,0,30,1,6,7,0,0,0,0,0,2,0,121,4.1,39,28,69,0,90,10,0,1,0,0,0,0,18:37,1:51,0:27,85,85,0,7.22,
Nikita Zaitsev,Ottawa,RD,82,4,28,32,-23,22,2,2,4,0,1,1,1,0,0,0,105,3.8,17,26,113,0,126,11,0,0,0,0,0,0,20:28,0:44,1:01,88,111,2,6.85,
Joe Hicketts,Detroit,RD/LD,82,3,29,32,-15,22,1,4,5,0,0,0,0,0,0,0,90,3.3,8,17,89,0,101,11,0,0,0,0,0,0,18:23,0:46,0:05,107,122,0,7.00,
Guillaume Brisebois,Winnipeg,LD,81,3,29,32,-25,22,0,4,4,0,3,3,0,0,0,0,104,2.9,26,35,74,0,163,11,0,0,0,0,0,0,21:10,1:25,1:39,86,111,1,7.12,
Noah Cates,Philadelphia,LW,82,14,17,31,-16,6,0,0,0,0,0,0,2,0,1,0,104,13.5,32,12,3,0,13,3,0,0,0,0,0,0,12:43,0:00,0:00,39,55,4,6.96,
Christian Fischer,Arizona,RW/C,52,13,18,31,-13,6,0,0,0,0,2,2,0,0,1,0,121,10.7,19,11,20,0.18,20,3,0,0,0,0,0,0,15:19,0:00,0:53,42,55,0,6.98,
Ryder Donovan,Chicago,C,60,10,21,31,-28,6,0,1,1,0,0,0,0,0,3,0,78,12.8,38,12,19,0.47,52,3,0,0,0,0,0,0,15:46,0:21,1:19,47,75,0,6.03,
Markus Nutivaara,Columbus,LD,82,5,26,31,41,16,0,2,2,0,0,0,0,0,0,0,87,5.7,17,47,401,0,102,8,0,0,0,0,0,0,19:54,0:03,1:20,107,66,0,7.20,
Adam Fox,NY Rangers,RD/LD,82,2,29,31,-39,8,0,3,3,0,0,0,0,0,0,0,113,1.8,8,26,68,0,139,4,0,0,0,0,0,0,19:24,0:14,0:12,92,131,0,6.98,
Christian Djoos,Washington,LD/RD,74,2,29,31,-29,30,1,4,5,0,0,0,0,0,0,0,99,2.0,9,30,118,0,113,15,0,0,0,0,0,0,20:48,0:48,0:50,74,103,0,6.95,
Brandon Tanev,Pittsburgh,LW/RW,82,13,17,30,-23,18,0,0,0,0,0,0,0,0,1,0,105,12.4,77,15,28,0.12,46,9,0,0,0,0,0,0,11:49,0:00,0:25,38,61,0,6.72,
Sheldon Rempal,Dallas,RW/LW,67,13,17,30,-22,21,1,1,2,0,0,0,1,0,3,0,135,9.6,18,17,15,0,14,8,1,0,0,0,0,0,12:00,0:05,0:00,37,59,0,6.82,
Tyson Jost,Anaheim,C/LW,51,12,18,30,16,4,0,0,0,0,0,0,1,0,0,0,66,18.2,9,4,16,0.53,43,2,0,0,0,0,0,0,12:10,0:00,0:00,45,29,0,6.47,
Adam Gaudette,Vegas,C/RW,82,10,20,30,-46,10,0,1,1,0,0,0,0,0,2,0,116,8.6,32,27,75,0.49,49,5,0,0,0,0,0,0,13:11,0:07,0:40,32,78,0,6.63,
Mitch Reinke,St. Louis,RD,82,6,24,30,-5,20,0,0,0,0,0,0,0,0,1,0,85,7.1,5,20,42,0,119,10,0,0,0,0,0,0,18:19,0:06,0:11,96,101,0,6.94,
Matt Niskanen,Chicago,RD/LD,76,6,24,30,-30,20,0,0,0,0,0,0,0,0,0,0,107,5.6,12,30,174,0,106,10,0,0,0,0,0,0,19:16,0:09,0:49,84,114,1,7.05,
Dylan DeMelo,Vancouver,RD/LD,79,6,24,30,3,26,0,0,0,0,0,0,0,0,0,0,105,5.7,12,29,154,0,104,8,0,1,0,0,0,0,18:58,0:04,0:31,103,100,0,7.13,
Justin Barron,New Jersey,RD,82,6,24,30,-50,54,0,3,3,0,0,0,0,0,1,0,61,9.8,10,31,134,0,115,27,0,0,0,0,0,0,19:13,0:30,0:08,85,135,0,6.60,
Antti Suomela,San Jose,C,44,5,25,30,-4,6,0,0,0,0,0,0,0,0,0,0,54,9.3,3,5,11,0.49,20,3,0,0,0,0,0,0,14:01,0:00,0:00,36,40,0,6.48,
Olli Juolevi,Vancouver,LD,71,3,27,30,39,14,0,2,2,0,0,0,0,0,0,0,112,2.7,13,24,149,0,104,7,0,0,0,0,0,0,19:36,0:36,0:24,106,67,1,7.44,
Michael Lindqvist,St. Louis,RW,70,14,15,29,-23,18,2,0,2,0,0,0,1,0,2,0,128,10.9,10,8,10,0.33,23,9,0,0,0,0,0,0,14:25,0:19,0:00,42,65,0,6.76,
Jeremy Bracco,Toronto,RW,82,14,15,29,-14,24,0,0,0,0,0,0,1,0,0,0,79,17.7,57,11,4,0,16,12,0,0,0,0,0,0,12:49,0:16,0:00,36,50,0,6.94,
David Kämpf,Dallas,C/RW,64,14,15,29,-17,36,0,2,2,0,0,0,0,0,3,0,86,16.3,19,14,33,0.53,29,18,0,0,0,0,0,0,12:49,0:17,0:02,40,57,2,6.53,
T.J. Oshie,Washington,RW,82,13,16,29,-56,6,0,0,0,0,0,0,0,0,1,0,120,10.8,21,15,62,0.17,58,3,0,0,0,0,0,0,14:21,0:00,0:56,42,98,0,6.38,
Gavin Bayreuther,Anaheim,LD,71,6,23,29,15,8,1,2,3,0,0,0,1,0,1,0,106,5.7,6,18,62,0,85,4,0,0,0,0,0,0,18:28,0:18,0:15,89,74,0,7.25,
Derrick Pouliot,Tampa Bay,LD,79,6,23,29,28,50,0,0,0,0,0,0,0,0,0,0,98,6.1,22,23,99,0,70,20,0,1,0,0,0,0,14:17,0:00,0:14,81,53,0,7.28,
Brett Pesce,Winnipeg,RD,75,4,25,29,16,12,0,0,0,0,0,0,0,0,1,0,86,4.7,15,33,245,0,162,6,0,0,0,0,0,0,20:07,0:01,1:55,98,82,0,7.12,
Jonas Brodin,Minnesota,LD/RD,82,4,25,29,-19,14,1,2,3,0,0,0,0,0,2,0,118,3.4,21,43,219,0,139,7,0,0,0,0,0,0,21:00,1:38,1:28,87,106,1,6.98,
Chris Tanev,Edmonton,RD,79,2,27,29,19,12,0,0,0,0,0,0,0,0,0,0,86,2.3,14,30,185,0,105,6,0,0,0,0,0,0,16:22,0:01,0:49,80,61,0,7.10,
Olli Määttä,Pittsburgh,LD,82,1,28,29,3,20,0,0,0,0,2,2,0,0,0,0,65,1.5,117,31,79,0,125,10,0,0,0,0,0,0,16:52,0:00,1:15,89,86,0,7.06,
Erik Johnson,Calgary,RD,82,1,28,29,-25,44,0,3,3,0,0,0,0,0,0,0,91,1.1,180,50,89,0,192,22,0,0,0,0,0,0,21:29,0:42,3:44,92,117,0,6.94,
Luke Kunin,Minnesota,RW/C,52,13,15,28,-14,16,0,0,0,0,0,0,2,0,3,0,85,15.3,7,4,8,0.02,27,8,0,0,0,0,0,0,13:21,0:00,0:00,29,43,0,6.90,
Jonathan Davidsson,Ottawa,RW,58,10,18,28,-11,6,0,0,0,0,0,0,0,0,1,0,121,8.3,12,8,3,0,29,3,0,0,0,0,0,0,13:48,0:06,0:00,38,49,0,6.98,
Carl Dahlström,Montreal,LD,82,7,21,28,-15,12,0,0,0,0,0,0,0,0,2,0,56,12.5,13,31,108,0,101,6,0,0,0,0,0,0,15:51,0:00,0:04,87,102,0,6.63,
Andrew Coxhead,Edmonton,RW,77,16,11,27,-10,12,0,0,0,0,0,0,3,1,1,0,142,11.3,14,20,104,0,73,6,0,0,0,0,0,0,11:35,0:00,0:00,42,52,4,7.01,
Jonathan Ang,Florida,C,77,14,13,27,-18,28,0,0,0,0,0,0,3,0,2,0,145,9.7,9,25,13,0,27,14,0,0,0,0,0,0,13:24,0:05,0:00,41,59,0,6.66,
Michael Grabner,Florida,RW/LW,64,13,14,27,-11,6,2,3,5,0,0,0,2,0,1,0,130,10.0,12,19,60,0.00,29,3,0,0,0,0,0,0,15:21,0:53,0:04,41,52,2,6.77,
Brett Seney,Calgary,LW/C,74,12,15,27,-36,48,1,0,1,0,0,0,0,0,1,0,66,18.2,53,16,10,0.24,36,19,0,1,0,0,0,0,12:21,0:16,0:00,32,68,1,6.80,
Ondrej Palát,Pittsburgh,LW,50,11,16,27,-3,2,0,0,0,0,0,0,1,0,1,0,87,12.6,28,10,48,0,46,1,0,0,0,0,0,0,15:15,0:11,0:48,39,42,0,7.30,
Kevin Hayes,Los Angeles,C/LW,54,8,19,27,-23,18,0,0,0,0,0,0,2,0,1,0,79,10.1,8,6,30,0.42,32,4,0,1,0,0,0,0,13:43,0:02,0:00,35,58,0,6.37,
Marcus Davidsson,Buffalo,C/LW,57,4,23,27,-2,4,0,0,0,0,0,0,0,0,0,0,95,4.2,4,15,12,0.43,34,2,0,0,0,0,0,0,12:33,0:00,0:00,36,38,0,6.65,
Ryan Ellis,Nashville,RD,82,4,23,27,-21,8,0,5,5,0,0,0,0,0,2,0,131,3.1,14,28,144,0,176,4,0,0,0,0,0,0,21:20,1:43,1:08,82,103,0,7.18,
Ethan Bear,Edmonton,RD,53,3,24,27,18,10,1,4,5,0,1,1,1,0,0,0,90,3.3,17,23,46,0,78,5,0,0,0,0,0,0,20:00,1:52,1:13,56,38,1,7.25,
Jimmy Schuldt,Arizona,LD/RD,81,3,24,27,-17,10,0,0,0,0,0,0,1,1,0,0,88,3.4,26,37,161,0,117,5,0,0,0,0,0,0,18:55,0:00,1:11,85,102,0,6.74,
Nico Sturm,Minnesota,C,73,12,14,26,-21,64,0,0,0,0,0,0,3,1,2,0,86,14.0,9,10,61,0.48,61,22,0,2,0,0,0,0,13:10,0:00,0:33,38,59,0,6.15,
Danton Heinen,Philadelphia,C/LW/RW,82,11,15,26,-17,4,0,0,0,0,0,0,0,0,0,0,97,11.3,70,6,28,0.47,38,2,0,0,0,0,0,0,12:58,0:00,0:00,36,53,0,6.41,
Chase Priskie,Carolina,RD/LD,77,10,16,26,-41,10,0,0,0,0,0,0,1,0,0,0,116,8.6,8,20,50,0,44,5,0,0,0,0,0,0,13:12,0:00,0:00,41,82,1,6.82,
Dylan Holloway,Toronto,LW,54,5,21,26,-11,6,0,2,2,0,0,0,1,0,0,0,93,5.4,75,13,1,0,7,3,0,0,0,0,0,0,14:00,0:32,0:00,31,42,0,6.98,
David Noël,San Diego,LD/RD,63,5,21,26,18,18,0,0,0,0,0,0,2,0,1,0,77,6.5,14,21,22,0,62,9,0,0,0,0,0,0,18:40,0:00,0:48,77,59,1,6.87,
Cam Dineen,Arizona,LD/RD,82,4,22,26,-23,16,0,1,1,0,0,0,0,0,0,0,97,4.1,9,25,55,0,82,8,0,0,0,0,0,0,18:19,0:05,0:10,83,106,0,6.78,
Darnell Nurse,Vegas,LD/RD,82,4,22,26,-62,70,1,2,3,0,0,0,1,0,1,0,89,4.5,112,61,180,0,208,30,0,1,0,0,0,0,21:16,1:08,2:06,79,141,1,6.83,
Lawrence Pilut,Vegas,LD/RD,76,2,24,26,0,36,1,1,2,0,0,0,0,0,0,0,99,2.0,36,28,74,0,111,13,0,1,0,0,0,0,19:29,1:04,0:43,82,82,1,7.04,
Devin Shore,Toronto,LW/C/RW,82,11,14,25,-9,12,0,0,0,0,0,0,0,0,3,0,103,10.7,38,17,45,0.12,47,6,0,0,0,0,0,0,12:03,0:00,0:00,41,50,0,6.72,
Vince Hinostroza,Arizona,RW/LW/C,55,9,16,25,-28,6,0,0,0,0,0,0,1,0,0,0,84,10.7,2,10,18,0,16,3,0,0,0,0,0,0,13:52,0:00,0:00,30,58,1,6.85,
David Farrance,Nashville,LD/RD,82,9,16,25,-9,24,0,0,0,0,0,0,0,0,3,0,99,9.1,15,35,77,0,83,12,0,0,0,0,0,0,17:23,0:00,0:03,86,95,0,6.94,
Joakim Nygård,Edmonton,LW,82,8,17,25,-4,14,0,0,0,0,0,0,2,0,1,0,139,5.8,5,14,25,0,35,7,0,0,0,0,0,0,10:55,0:00,0:00,39,43,2,7.00,
Jérémie Poirier,Winnipeg,LD/RD,80,4,21,25,5,20,0,0,0,0,0,0,1,0,0,0,73,5.5,14,17,12,0,80,10,0,0,0,0,0,0,18:19,0:08,0:25,103,98,0,6.71,
Juuso Riikola,Pittsburgh,LD,73,4,21,25,5,32,0,0,0,0,0,0,0,0,0,0,60,6.7,59,31,25,0,80,16,0,0,0,0,0,0,15:37,0:18,0:13,78,73,0,7.05,
Jacob Schmidt-Svejstrup,Washington,RW/LW,71,12,12,24,-35,6,0,0,0,0,0,0,1,0,0,0,145,8.3,15,13,6,0,11,3,0,0,0,0,0,0,13:20,0:00,0:00,37,72,0,6.70,
Travis Dermott,Toronto,RD,79,2,22,24,-8,24,0,0,0,0,0,0,0,0,0,0,124,1.6,114,27,18,0,113,12,0,0,0,0,0,0,17:48,0:00,0:13,94,102,0,7.34,
Frédéric Allard,Nashville,RD,60,1,23,24,-4,22,0,0,0,0,0,0,0,0,0,0,53,1.9,4,14,41,0,89,11,0,0,0,0,0,0,18:18,0:00,0:07,68,72,1,7.02,
Anders Bjork,Dallas,LW/RW,75,10,13,23,-18,34,0,0,0,0,0,0,0,0,2,0,87,11.5,14,18,50,0,12,17,0,0,0,0,0,0,12:46,0:06,0:00,41,59,0,6.56,
Rodion Amirov,Montreal,LW,62,9,14,23,-27,0,0,0,0,0,0,0,1,0,0,0,97,9.3,9,10,0,0,37,0,0,0,0,0,0,0,14:25,0:04,0:01,41,68,0,6.65,
Ben Hutton,Edmonton,LD,70,4,19,23,-9,12,0,0,0,0,0,0,1,0,0,0,83,4.8,21,29,222,0,96,6,0,0,0,0,0,0,19:57,0:19,0:32,73,82,0,6.96,
Nicolas Meloche,Florida,RD,79,4,19,23,-32,36,0,0,0,0,0,0,0,0,0,0,69,5.8,16,24,91,0,123,13,0,1,0,0,0,0,18:16,0:01,0:14,64,96,0,6.70,
Will Borgen,Minnesota,RD/LD,82,3,20,23,-10,10,0,0,0,0,0,0,1,0,1,0,82,3.7,11,62,198,0,152,5,0,0,0,0,0,0,17:56,0:00,1:20,81,91,0,6.70,
Ben Harpur,Toronto,RD,82,2,21,23,1,38,0,0,0,0,0,0,0,0,0,0,75,2.7,139,29,79,0,144,19,0,0,0,0,0,0,16:05,0:00,1:13,76,75,1,7.20,
Juuso Välimäki,Boston,LD/RD,69,0,23,23,11,28,0,0,0,0,0,0,0,0,0,0,92,0.0,21,33,144,0,84,14,0,0,0,0,0,0,19:23,0:00,1:05,92,81,0,7.09,
Robby Jackson,Calgary,C/LW,52,12,10,22,-9,6,0,0,0,0,2,2,0,0,1,0,62,19.4,37,6,5,0.46,34,3,0,0,0,0,0,0,12:56,0:00,1:17,33,42,0,6.38,
Wayne Simmonds,Carolina,RW,58,7,15,22,-20,10,0,0,0,0,0,0,0,0,1,0,96,7.3,17,10,39,0,23,5,0,0,0,0,0,0,13:37,0:00,0:00,34,54,0,6.83,
Ryan Lindgren,NY Rangers,LD/RD,68,6,16,22,-36,4,0,0,0,0,0,0,0,0,0,0,73,8.2,16,26,162,0,79,2,0,0,0,0,0,0,18:14,0:00,0:09,70,106,1,6.50,
Ethan Prow,Florida,RD/LD,74,4,18,22,-36,20,0,0,0,0,0,0,0,0,1,0,89,4.5,13,30,21,0,74,10,0,0,0,0,0,0,17:53,0:00,0:05,53,89,0,6.50,
Marc Michaelis,St. Louis,LW,82,3,19,22,-44,2,0,0,0,0,0,0,0,0,1,0,61,4.9,6,8,16,0,25,1,0,0,0,0,0,0,12:57,0:00,0:00,30,74,0,6.61,
Jake McCabe,New Jersey,LD,78,3,19,22,-29,18,0,0,0,0,0,0,0,0,0,0,41,7.3,20,24,134,0,120,9,0,0,0,0,0,0,19:14,0:07,1:05,86,115,0,6.49,
Maxime Lajoie,Ottawa,LD,82,2,20,22,4,22,0,0,0,0,0,0,0,0,1,0,62,3.2,10,35,63,0,110,11,0,0,0,0,0,0,18:53,0:03,0:18,98,94,0,6.73,
Alex Killorn,Detroit,LW,60,0,22,22,-30,30,0,0,0,0,0,0,0,0,0,0,62,0.0,16,28,104,0.07,89,15,0,0,0,0,0,0,18:23,0:00,0:55,59,89,1,6.67,
Samuel Blais,St. Louis,LW/RW,74,11,10,21,-44,10,0,0,0,0,0,0,3,0,0,0,82,13.4,10,7,21,0,26,5,0,0,0,0,0,0,13:34,0:00,0:00,34,78,0,6.54,
Tyler Motte,Calgary,RW/C/LW,65,11,10,21,-8,26,0,0,0,0,0,0,0,0,2,0,85,12.9,51,11,17,0.15,36,13,0,0,0,0,0,0,11:13,0:01,0:02,37,45,1,6.75,
Ilya Mikheyev,Calgary,RW,78,10,11,21,-55,20,0,0,0,0,0,0,0,0,1,0,119,8.4,82,15,4,0.00,38,10,0,0,0,0,0,0,12:01,0:04,0:00,26,81,0,6.69,
Josh Wilkins,Calgary,C,55,10,11,21,-44,24,0,0,0,0,0,0,0,0,1,0,46,21.7,23,4,18,0.40,54,12,0,0,0,0,0,0,11:53,0:03,0:05,26,70,0,6.04,
Rasmus Asplund,Vegas,C,56,9,12,21,-10,4,0,0,0,0,0,0,1,0,0,0,51,17.6,12,9,28,0.47,36,2,0,0,0,0,0,0,13:09,0:00,0:42,32,42,0,6.32,
Blake Lizotte,Washington,C,32,6,15,21,-11,2,0,3,3,0,0,0,0,0,0,0,55,10.9,0,3,2,0.50,12,1,0,0,0,0,0,0,14:23,0:39,0:00,26,37,1,6.59,
Phillip Tomasino,Milwaukee,C,82,5,16,21,-65,4,0,0,0,0,0,0,0,0,0,0,109,4.6,16,9,15,0.42,59,2,0,0,0,0,0,0,14:10,0:00,0:00,32,97,0,5.85,
Urho Vaakanainen,Philadelphia,RD,82,3,18,21,-1,24,0,0,0,0,0,0,2,0,0,0,104,2.9,126,29,34,0,117,12,0,0,0,0,0,0,17:20,0:10,0:57,76,77,0,7.18,
Michal Kempný,Pittsburgh,LD/RD,43,2,19,21,8,16,0,2,2,0,0,0,0,0,0,0,55,3.6,54,18,60,0,84,8,0,0,0,0,0,0,19:35,1:09,1:26,48,40,1,7.35,
Mario Ferraro,Vegas,LD,71,2,19,21,-16,26,1,9,10,0,0,0,0,0,0,0,103,1.9,26,29,144,0,95,13,0,0,0,0,0,0,18:46,1:23,0:38,62,78,0,6.94,
Vladislav Gavrikov,Minnesota,LD,81,2,19,21,-6,46,0,0,0,0,0,0,0,0,0,0,66,3.0,25,35,110,0,87,18,0,1,0,0,0,0,17:26,0:02,0:10,93,99,0,6.59,
Josh Teves,Vancouver,LD,59,1,20,21,4,6,0,2,2,0,0,0,0,0,0,0,82,1.2,7,24,47,0,79,3,0,0,0,0,0,0,19:03,0:38,0:01,81,77,0,7.07,
Alexander Edler,Ottawa,LD/RD,81,1,20,21,-49,22,0,2,2,0,0,0,0,0,0,0,80,1.3,26,29,121,0,149,11,0,0,0,0,0,0,20:51,0:36,1:16,83,132,0,6.47,
Joel Edmundson,Columbus,LD,82,1,20,21,16,98,0,0,0,0,0,0,0,0,0,0,51,2.0,37,52,292,0,136,34,0,3,0,0,0,0,18:42,0:00,1:22,95,79,0,6.65,
Michael Rasmussen,Detroit,C,33,13,7,20,-21,20,1,0,1,0,0,0,1,0,1,0,64,20.3,6,3,27,0.43,30,10,0,0,0,0,0,0,13:46,0:13,0:00,25,46,0,6.30,
Charlie Coyle,Ottawa,C/RW,36,7,13,20,-13,2,2,1,3,0,0,0,0,0,0,0,65,10.8,12,6,11,0.50,28,1,0,0,0,0,0,0,13:12,0:16,0:00,27,40,0,6.81,
Jonathan Dahlén,Washington,LW,42,7,13,20,-15,2,0,0,0,0,0,0,1,0,0,0,82,8.5,13,10,1,0,10,1,0,0,0,0,0,0,13:50,0:14,0:08,28,43,0,6.83,
Vladimír Sobotka,Columbus,C/LW/RW,75,7,13,20,-6,10,0,0,0,0,0,0,1,0,0,0,80,8.8,7,14,50,0,49,5,0,0,0,0,0,0,13:28,0:00,0:00,40,46,0,6.68,
Colby Sissons,New Jersey,LD,53,3,17,20,-34,16,0,0,0,0,0,0,1,0,0,0,50,6.0,10,21,30,0,89,8,0,0,0,0,0,0,18:40,0:00,0:10,59,93,0,6.55,
